"rgn_id","spp","catch","year"
3,"ATUN OJOS GRANDES / KAHI MATA TATA",1,2012
3,"BACALAO DE PROFUNDIDAD",27,2013
3,"BACALAO DE PROFUNDIDAD",24,2016
3,"BACALAO DE PROFUNDIDAD",47,2017
3,"BACALAO DE PROFUNDIDAD",13,2018
3,"BACALAO DE PROFUNDIDAD",9,2019
3,"BACALAO DE PROFUNDIDAD",7,2020
3,"BACALAO DE PROFUNDIDAD",13,2021
3,"CHOLGA",91,2013
3,"COCHAYUYO",9,2012
3,"COCHAYUYO",26,2013
3,"COCHAYUYO",5,2015
3,"COCHAYUYO",11,2016
3,"COCHAYUYO",2,2017
3,"COCHAYUYO",13,2018
3,"COCHAYUYO",2,2019
3,"COCHAYUYO",2,2020
3,"COJINOBA DEL NORTE / PIAFRI",22,2012
3,"COJINOBA DEL NORTE / PIAFRI",88,2013
3,"CONGRIO NEGRO",3,2018
3,"CORVINA",8,2013
3,"ERIZO",110,2015
3,"ERIZO",66,2020
3,"JAIBA REMADORA",1,2013
3,"JIBIA O CALAMAR ROJO",53,2016
3,"JIBIA O CALAMAR ROJO",24,2017
3,"JIBIA O CALAMAR ROJO",14,2018
3,"JIBIA O CALAMAR ROJO",6,2019
3,"JIBIA O CALAMAR ROJO",22,2020
3,"JUREL",7,2018
3,"LENGUADO DE OJOS CHICOS",1,2013
3,"LUCHE",3,2013
3,"LUGA CUCHARA O CORTA",10,2014
3,"LUGA CUCHARA O CORTA",1,2015
3,"MERLUZA COMUN",3,2013
3,"MERLUZA COMUN",3,2017
3,"MERLUZA COMUN",2,2018
3,"MERLUZA COMUN",2,2019
3,"MERLUZA COMUN",3,2020
3,"PELILLO",670,2012
3,"PIURE",14,2013
3,"PULPO",224,2012
3,"PULPO DEL NORTE",491,2020
3,"RAYA VOLANTIN",13,2013
3,"REINETA",2,2017
3,"REINETA",19,2018
3,"REINETA",1,2019
3,"REINETA",8,2020
3,"REINETA",2,2021
3,"SIERRA",1,2017
3,"SIERRA",2,2019
3,"BONITO",7,2019
3,"BONITO",49,2020
3,"BONITO",23,2021
3,"BRECA O BILAGAY",4,2013
3,"BRECA O BILAGAY",5,2014
3,"CABALLA",95,2012
3,"CABALLA",112,2013
3,"CABALLA",37,2014
3,"CABALLA",30,2015
3,"CABALLA",69,2016
3,"CABALLA",2,2017
3,"CABALLA",2,2018
3,"CABALLA",5,2019
3,"CABALLA",3,2020
3,"CABINZA",1,2012
3,"CABRILLA",1,2013
3,"CABRILLA COMUN",5,2012
3,"CABRILLA COMUN",17,2013
3,"CABRILLA COMUN",15,2014
3,"CABRILLA COMUN",8,2015
3,"CABRILLA COMUN",2,2016
3,"CABRILLA COMUN",5,2017
3,"CABRILLA ESPAÑOLA",2,2014
3,"CARACOL LOCATE",134,2012
3,"CARACOL LOCATE",41,2013
3,"CARACOL LOCATE",217,2014
3,"CARACOL LOCATE",116,2015
3,"CARACOL LOCATE",50,2016
3,"CARACOL LOCATE",15,2017
3,"CARACOL LOCATE",2,2018
3,"CARACOL LOCATE",74,2019
3,"CARACOL LOCATE",2,2021
3,"CHOLGA",117,2012
3,"CHOLGA",94,2013
3,"CHOLGA",45,2014
3,"CHOLGA",13,2015
3,"CHOLGA",11,2016
3,"CHOLGA",6,2017
3,"CHOLGA",1,2018
3,"CHORO",8,2012
3,"CHORO",13,2013
3,"CHORO",4,2014
3,"SARDINA ESPAÑOLA",652,2020
3,"SARDINA ESPAÑOLA",368,2021
3,"SARGO",7,2013
3,"SARGO",6,2014
3,"TIBURON FUME, GRIS O GATA DE MAR",2,2014
3,"PESCADO NO CLASIFICADO",5,2014
3,"TIBURON O MARRAJO",48,2012
3,"TIBURON O MARRAJO",12,2013
3,"TIBURON O MARRAJO DENTUDO",47,2014
3,"TIBURON O MARRAJO DENTUDO",27,2015
3,"TIBURON O MARRAJO DENTUDO",5,2016
3,"TIBURON O MARRAJO DENTUDO",1,2017
3,"TIBURON O MARRAJO DENTUDO",2,2018
3,"TIBURON O MARRAJO DENTUDO",1,2019
3,"TIBURON O MARRAJO DENTUDO",2,2020
3,"TIBURON O MARRAJO DENTUDO",1,2021
3,"TIBURON SARDINERO",1,2014
3,"TIBURON SARDINERO",4,2018
3,"TIBURON SARDINERO",1,2019
3,"TOLLO",1,2012
3,"TOLLO",2,2013
3,"TOLLO",3,2014
3,"TOLLO",1,2015
3,"TOMOYO",7,2012
3,"VIDRIOLA, PALOMETA, DORADO O TOREMO",8,2012
3,"VIDRIOLA, PALOMETA, DORADO O TOREMO",19,2014
3,"VIDRIOLA, PALOMETA, DORADO O TOREMO",23,2015
3,"VIDRIOLA, PALOMETA, DORADO O TOREMO",14,2016
3,"PULPO DEL NORTE",386,2020
3,"PULPO DEL NORTE",546,2021
3,"ROBALO",1,2012
3,"SARDINA COMUN",12,2016
3,"SARDINA ESPAÑOLA",188,2012
3,"SARDINA ESPAÑOLA",36,2013
3,"SARDINA ESPAÑOLA",50,2014
3,"SARDINA ESPAÑOLA",60,2015
3,"SARDINA ESPAÑOLA",24,2016
3,"SARDINA ESPAÑOLA",15,2017
3,"SARDINA ESPAÑOLA",4,2018
3,"SARDINA ESPAÑOLA",202,2019
3,"TIBURON O MARRAJO DENTUDO",19,2013
3,"TIBURON O MARRAJO DENTUDO",3,2020
3,"VIDRIOLA, PALOMETA, DORADO O TOREMO",16,2013
3,"VIEJA O MULATA",3,2012
3,"VIEJA O MULATA",3,2013
3,"TIBURON NARIGON GRIS",2,2014
3,"VIDRIOLA, PALOMETA, DORADO O TOREMO",11,2017
3,"TIBURON O MARRAJO DENTUDO",48,2012
4,"JAIBA MORA",6,2018
4,"TAQUILLA",701,2018
4,"JAIBA MORA",5,2017
4,"JAIBA MORA",1,2015
4,"TAQUILLA",1596,2019
4,"LUGA NEGRA O CRESPA",158,2016
4,"JAIBA MORA",1,2019
4,"CHORO",2,2018
4,"LUGA NEGRA O CRESPA",433,2013
4,"TAQUILLA",705,2017
4,"JAIBA MORA",11,2014
4,"JUREL",144,2012
4,"CHORO",2,2019
4,"JUREL",73,2015
4,"CHORO",1,2017
4,"JAIBA MORA",1,2021
4,"JUREL",4,2014
4,"JAIBA MORA",1,2020
4,"LUGA NEGRA O CRESPA",733,2012
4,"JIBIA O CALAMAR ROJO",422,2021
4,"JAIBA PACO",1,2017
4,"CONGRIO COLORADO",41,2013
4,"LUGA NEGRA O CRESPA",195,2017
4,"CHORO",7,2020
4,"LISA",6,2012
4,"LUGA NEGRA O CRESPA",734,2021
4,"LISA",6,2014
4,"JAIBA PANCHOTE O CANGREJO",2,2013
4,"LUGA NEGRA O CRESPA",196,2018
4,"LISA",9,2013
4,"LUGA NEGRA O CRESPA",829,2020
4,"LUGA NEGRA O CRESPA",215,2014
4,"LUGA CUCHARA O CORTA",258,2021
4,"LUGA NEGRA O CRESPA",472,2019
4,"LUGA NEGRA O CRESPA",306,2015
4,"JUREL",177,2013
4,"LISA",2,2015
4,"COCHAYUYO",1410,2019
4,"COCHAYUYO",1315,2020
4,"TUMBAO",1,2019
4,"JIBIA O CALAMAR ROJO",8329,2017
4,"TAQUILLA",521,2020
4,"TAQUILLA",810,2021
4,"JIBIA O CALAMAR ROJO",2421,2020
4,"JAIBA PANCHOTE O CANGREJO",4,2015
4,"JIBIA O CALAMAR ROJO",226,2016
4,"LAPA NEGRA",6,2014
4,"LUGA CUCHARA O CORTA",22,2012
4,"LUGA CUCHARA O CORTA",43,2013
4,"CONGRIO COLORADO",36,2012
4,"LISA",2,2021
4,"CHORO",4,2021
4,"COCHAYUYO",176,2012
4,"VIDRIOLA, PALOMETA, DORADO O TOREMO",2,2012
4,"JIBIA O CALAMAR ROJO",13987,2018
4,"JIBIA O CALAMAR ROJO",7,2019
4,"MACHA",1,2012
4,"JIBIA O CALAMAR ROJO",103,2015
4,"LAPA NEGRA",7,2013
4,"LENGUADO DE OJOS CHICOS",1,2021
4,"JAIBA MARMOLA",21,2020
4,"JAIBA MARMOLA",11,2021
4,"JAIBA MORA",6,2012
4,"JAIBA MORA",9,2013
4,"TAQUILLA",865,2016
4,"LENGUADO DE OJOS CHICOS",7,2012
4,"LOCO",5,2014
4,"VIDRIOLA, PALOMETA, DORADO O TOREMO",1,2013
4,"VIEJA O MULATA",1,2013
4,"LUGA CUCHARA O CORTA",357,2020
4,"JAIBA MARMOLA",51,2018
4,"JAIBA MARMOLA",28,2019
4,"CARACOL RUBIO",15,2012
4,"MACHA",1,2014
4,"JAIBA PANCORA",1,2017
4,"COCHAYUYO",1138,2021
4,"COJINOBA DEL NORTE / PIAFRI",10,2012
4,"JUREL",12,2016
4,"CABRILLA COMUN",2,2016
4,"LENGUADO DE OJOS CHICOS",6,2013
4,"LOCO",6,2015
4,"JIBIA O CALAMAR ROJO",159,2013
4,"JIBIA O CALAMAR ROJO",455,2014
4,"CABRILLA ESPAÑOLA",1,2017
4,"CALAMAR",1,2015
4,"CONGRIO COLORADO",2,2019
4,"CONGRIO COLORADO",1,2020
4,"CONGRIO COLORADO",11,2021
4,"LAPA NEGRA",1,2018
4,"LAPA PICTA",8,2013
4,"LAPA PICTA",11,2014
4,"LAPA PICTA",7,2015
4,"JAIBA MORA",2,2016
4,"LENGUADO DE OJOS CHICOS",6,2014
4,"CABRILLA COMUN",3,2020
4,"LUGA CUCHARA O CORTA",327,2019
4,"CONGRIO DORADO",5,2020
4,"PIURE",6,2018
4,"LENGUADO DE OJOS CHICOS",2,2015
4,"SIERRA",4,2021
4,"JAIBA REMADORA",17,2012
4,"JAIBA REMADORA",15,2013
4,"JAIBA REMADORA",33,2014
4,"JAIBA REMADORA",13,2015
4,"JAIBA REMADORA",5,2016
4,"LAPA PICTA",1,2016
4,"CABRILLA COMUN",1,2019
4,"CONGRIO DORADO",1,2018
4,"CABRILLA ESPAÑOLA",12,2014
4,"COCHAYUYO",1356,2014
4,"COCHAYUYO",1657,2015
4,"COCHAYUYO",1161,2016
4,"COCHAYUYO",687,2017
4,"COCHAYUYO",1203,2018
4,"PEJEPERRO",1,2013
4,"PEJERREY DE MAR",702,2012
4,"PEJERREY DE MAR",356,2013
4,"COJINOBA DEL NORTE / PIAFRI",3,2014
4,"JAIBA REMADORA",12,2017
4,"LENGUADO",1,2017
4,"JAIBA REMADORA",3,2019
4,"COCHAYUYO",1809,2013
4,"JUREL",8,2020
4,"LANGOSTINO COLORADO",1,2013
4,"LAPA NEGRA",1,2012
4,"LUGA-ROJA",7,2013
4,"LUGA-ROJA",2,2014
4,"LUGA-ROJA",1,2019
4,"LUGA-ROJA",7,2020
4,"SARDINA COMUN",4,2021
4,"SIERRA",83,2012
4,"SIERRA",77,2013
4,"JAIBA REMADORA",4,2018
4,"JUREL",2,2019
4,"LUGA CUCHARA O CORTA",24,2015
4,"CONGRIO DORADO",1,2019
4,"LUGA CUCHARA O CORTA",66,2017
4,"LUGA CUCHARA O CORTA",98,2018
4,"SIERRA",8,2020
4,"PIURE",6,2019
4,"PIURE",2,2020
4,"PIURE",10,2021
4,"RAYA VOLANTIN",13,2013
4,"RAYA VOLANTIN",2,2016
4,"REINETA",147,2012
4,"SIERRA",24,2014
4,"LUGA CUCHARA O CORTA",12,2014
4,"LOCO",5,2012
4,"LOCO",9,2013
4,"REINETA",70,2017
4,"LOCO",1,2016
4,"LOCO",1,2017
4,"LOCO",5,2018
4,"LOCO",2,2019
4,"LOCO",2,2020
4,"LOCO",3,2021
4,"LUCHE",5,2012
4,"COJINOBA DEL NORTE / PIAFRI",10,2013
4,"REINETA",158,2013
4,"REINETA",600,2014
4,"CONGRIO COLORADO",13,2015
4,"CONGRIO COLORADO",8,2016
4,"PEJERREY DE MAR",23,2018
4,"JUREL",1,2021
4,"CONGRIO COLORADO",2,2018
4,"PELILLO",2,2013
4,"PELILLO",1,2014
4,"PELILLO",1,2017
4,"PELILLO",1,2020
4,"PEPINO DE MAR",3,2016
4,"PEPINO DE MAR",52,2017
4,"PEPINO DE MAR",107,2018
4,"CONGRIO DORADO",8,2012
4,"CONGRIO DORADO",1,2013
4,"CONGRIO DORADO",1,2016
4,"PIURE",17,2014
4,"PIURE",8,2015
4,"PIURE",13,2016
4,"PIURE",5,2017
4,"JAIBA MARMOLA",35,2017
4,"JAIBA MARMOLA",40,2016
4,"CABRILLA",8,2012
4,"CABRILLA",12,2013
4,"TAQUILLA",704,2012
4,"TAQUILLA",884,2013
4,"TAQUILLA",1323,2014
4,"TAQUILLA",887,2015
4,"CABRILLA COMUN",2,2018
4,"PEJEGALLO",2,2017
4,"JAIBA REMADORA",5,2020
4,"JAIBA REMADORA",12,2021
4,"JIBIA O CALAMAR ROJO",243,2012
4,"PEJEGALLO",5,2020
4,"PEJEGALLO",41,2021
4,"PEJEPERRO",1,2012
4,"CARACOL RUBIO",1,2019
4,"MACHA",1,2018
4,"PEJERREY DE MAR",449,2014
4,"CONGRIO COLORADO",37,2014
4,"JUREL",1,2017
4,"PEJERREY DE MAR",11,2017
4,"LUCHE",5,2018
4,"LUCHE",2,2019
4,"PEJERREY DE MAR",96,2019
4,"CONGRIO COLORADO",3,2017
4,"LUGA-ROJA",27,2012
4,"SARDINA COMUN",6,2016
4,"SARDINA COMUN",2,2017
4,"SARDINA COMUN",1,2019
4,"SARDINA COMUN",17,2020
4,"BLANQUILLO",3,2015
4,"BONITO",7,2013
4,"BONITO",2,2014
4,"BRECA O BILAGAY",1,2013
4,"SIERRA",14,2015
4,"SIERRA",8,2016
4,"LUGA CUCHARA O CORTA",31,2016
4,"SIERRA",10,2017
4,"SIERRA",3,2019
4,"JAIBA REINA",26,2020
4,"JAIBA REINA",28,2021
4,"NAVAJUELA",2474,2020
4,"NAVAJUELA",2751,2021
4,"PAMPANITO",14,2013
4,"PEJEGALLO",28,2012
4,"PEJEGALLO",18,2013
4,"PEJEGALLO",18,2014
4,"PEJEGALLO",2,2015
4,"REINETA",200,2015
4,"REINETA",73,2016
4,"ANCHOVETA",39,2012
4,"REINETA",12,2018
4,"REINETA",34,2019
4,"REINETA",54,2020
4,"REINETA",67,2021
4,"ROBALO",17,2012
4,"ROBALO",13,2013
4,"ROBALO",33,2014
4,"PEJERREY DE MAR",246,2016
4,"COJINOBA DEL SUR O AZUL",2,2013
4,"LUCHE",11,2017
4,"LUCHE",9,2015
4,"ROLLIZO",1,2020
4,"LUCHE",3,2020
4,"LUCHE",18,2021
4,"PEJERREY DE MAR",136,2020
4,"PEJERREY DE MAR",76,2021
4,"BACALAO DE PROFUNDIDAD",8,2021
4,"BLANQUILLO",6,2012
4,"BLANQUILLO",1,2013
4,"BLANQUILLO",1,2014
4,"JAIBA LIMON",197,2014
4,"JAIBA LIMON",186,2015
4,"PEPINO DE MAR",16,2019
4,"PIURE",21,2012
4,"PIURE",15,2013
4,"CABALLA",5,2013
4,"CABALLA",10,2014
4,"JAIBA MARMOLA",57,2012
4,"CABINZA",1,2012
4,"ALMEJA",24,2012
4,"ALMEJA",12,2013
4,"ALMEJA",17,2014
4,"ALMEJA",13,2015
4,"ALMEJA",33,2016
4,"ALMEJA",12,2017
4,"ALMEJA",16,2018
4,"ALMEJA",21,2019
4,"CABRILLA COMUN",4,2015
4,"ALMEJA",18,2020
4,"ALMEJA",16,2021
4,"PEJEGALLO",6,2018
4,"PEJEGALLO",8,2019
4,"ANCHOVETA",207,2014
4,"ANCHOVETA",1,2016
4,"ANCHOVETA",1,2017
4,"ANCHOVETA",1,2020
4,"CARACOL RUBIO",2,2021
4,"PEJERREY DE MAR",286,2015
4,"ROBALO",7,2015
4,"LUCHE",3,2016
4,"LUCHE",14,2014
4,"CARACOL TRUMULCO",139,2017
4,"SARDINA COMUN",628,2012
4,"SARDINA COMUN",213,2013
4,"SARDINA COMUN",505,2014
4,"SARDINA COMUN",4,2015
4,"CENTOLLON DEL NORTE",1,2013
4,"CHASCA",1,2013
4,"CHASCA",1,2014
4,"CHICOREA DE MAR",7,2012
4,"CHICOREA DE MAR",1,2013
4,"CHICOREA DE MAR",3,2014
4,"JAIBA LIMON",224,2016
4,"JAIBA LIMON",130,2017
4,"CABALLA",1,2012
4,"CHOLGA",10,2012
4,"CHOLGA",3,2014
4,"CHOLGA",1,2016
4,"CHOLGA",2,2017
4,"CABINZA",5,2013
4,"CABINZA",1,2014
4,"CHOLGA",5,2021
4,"CHORITO",3,2017
4,"CHORITO",3,2020
4,"CABRILLA COMUN",1,2012
4,"CABRILLA COMUN",6,2013
4,"CABRILLA COMUN",3,2014
4,"CORVINA",119,2014
4,"ROLLIZO",1,2015
4,"CORVINA",26,2015
4,"CORVINA",20,2018
4,"ANCHOVETA",10,2013
4,"CAROLA",1,2012
4,"CORVINA",53,2019
4,"CORVINA",11,2020
4,"CORVINA",60,2021
4,"ANGUILA",2,2013
4,"APAÑADO",1,2013
4,"CARACOL TEGULA",2,2013
4,"LUCHE",16,2013
4,"JAIBA PANCORA",2,2020
4,"CHICOREA DE MAR",2,2021
4,"BACALADILLO O MOTE",12,2016
4,"BACALAO DE PROFUNDIDAD",14,2012
4,"CARACOL TRUMULCO",64,2021
4,"JAIBA LIMON",76,2021
4,"BACALAO DE PROFUNDIDAD",2,2017
4,"HUEPO O NAVAJA DE MAR",789,2020
4,"HUEPO O NAVAJA DE MAR",620,2021
4,"JAIBA LIMON",87,2012
4,"JAIBA LIMON",93,2013
4,"JAIBA PELUDA O PACHONA",37,2019
4,"CHICOREA DE MAR",1,2018
4,"CHICOREA DE MAR",13,2020
4,"ROBALO",5,2016
4,"JAIBA LIMON",135,2018
4,"JAIBA LIMON",95,2019
4,"JAIBA LIMON",119,2020
4,"BACALAO DE PROFUNDIDAD",15,2013
4,"CHOLGA",1,2018
4,"CHOLGA",3,2019
4,"CONGRIO NEGRO",1,2012
4,"CONGRIO NEGRO",1,2014
4,"CONGRIO NEGRO",1,2020
4,"CONGRIO NEGRO",1,2021
4,"CORVINA",64,2012
4,"CORVINA",66,2013
4,"JAIBA PELUDA O PACHONA",29,2021
4,"JAIBA PATUDA",3,2013
4,"JAIBA PATUDA",1,2015
4,"CORVINA",101,2016
4,"JAIBA REINA",70,2015
4,"BACALAO DE PROFUNDIDAD",2,2014
4,"JAIBA PELUDA O PACHONA",170,2014
4,"JAIBA PELUDA O PACHONA",144,2015
4,"JAIBA PELUDA O PACHONA",85,2016
4,"ERIZO",6,2012
4,"ERIZO",9,2013
4,"ERIZO",1,2014
4,"JAIBA PANCORA",1,2018
4,"AYANQUE",1,2013
4,"JAIBA REINA",21,2012
4,"JAIBA REINA",58,2013
4,"JAIBA PATUDA",1,2017
4,"BACALADILLO O MOTE",66,2015
4,"JAIBA REINA",49,2016
4,"JAIBA MARMOLA",56,2013
4,"CONGRIO DORADO",1,2021
4,"JAIBA MARMOLA",50,2015
4,"JAIBA PELUDA O PACHONA",53,2017
4,"JAIBA PELUDA O PACHONA",45,2018
4,"MERLUZA COMUN",58,2018
4,"JAIBA PELUDA O PACHONA",26,2020
4,"MERLUZA COMUN",33,2019
4,"CARACOL TRUMULCO",95,2012
4,"ROLLIZO",2,2012
4,"JAIBA REINA",43,2014
4,"NAVAJUELA",2274,2012
4,"JAIBA PELUDA O PACHONA",137,2012
4,"JAIBA PELUDA O PACHONA",119,2013
4,"HUEPO O NAVAJA DE MAR",1174,2017
4,"HUEPO O NAVAJA DE MAR",1155,2018
4,"NAVAJUELA",3761,2019
4,"MERLUZA COMUN",48,2016
4,"MERLUZA COMUN",40,2017
4,"ROLLIZO",2,2013
4,"MACHUELO O TRITRE",9,2013
4,"MERLUZA COMUN",9,2020
4,"MERLUZA COMUN",7,2021
4,"JAIBA REINA",76,2017
4,"JAIBA MARMOLA",66,2014
4,"NAVAJUELA",3258,2013
4,"NAVAJUELA",3138,2014
4,"CARACOL TRUMULCO",61,2020
4,"MERLUZA DE COLA",1,2012
4,"HUEPO O NAVAJA DE MAR",1123,2019
4,"NAVAJUELA",4481,2018
4,"HUEPO O NAVAJA DE MAR",1760,2015
4,"HUEPO O NAVAJA DE MAR",1155,2016
4,"BACALADILLO O MOTE",3,2012
4,"MACHUELO O TRITRE",1,2014
4,"MERLUZA COMUN",38,2015
4,"CARACOL TRUMULCO",108,2019
4,"MERLUZA COMUN",100,2013
4,"JAIBA REINA",38,2019
4,"BACALADILLO O MOTE",7,2013
4,"BACALADILLO O MOTE",22,2014
4,"MACHUELO O TRITRE",20,2012
4,"NAVAJUELA",4338,2015
4,"MERLUZA COMUN",209,2014
4,"NAVAJUELA",5104,2017
4,"MACHUELO O TRITRE",1,2018
4,"CARACOL TRUMULCO",55,2014
4,"MERLUZA COMUN",95,2012
4,"JAIBA REINA",47,2018
4,"CARACOL TRUMULCO",79,2013
4,"NAVAJUELA",4489,2016
4,"GAMBA",2,2013
4,"HUEPO O NAVAJA DE MAR",1296,2014
4,"CARACOL TRUMULCO",72,2018
4,"CARACOL TRUMULCO",89,2015
4,"HUEPO O NAVAJA DE MAR",1077,2013
4,"CARACOL TRUMULCO",202,2016
4,"HUEPO O NAVAJA DE MAR",2626,2012
5,"BONITO",25,2020
5,"BRECA O BILAGAY",1,2015
5,"CABALLA",2,2013
5,"BONITO",36,2021
5,"CABALLA",2,2015
5,"CABALLA",9,2012
5,"CABALLA",167,2017
5,"CABALLA",32,2014
5,"VIDRIOLA, PALOMETA, DORADO O TOREMO",7,2018
5,"VIDRIOLA, PALOMETA, DORADO O TOREMO",30,2019
5,"CABALLA",13,2021
5,"CABINZA",8,2012
5,"CABINZA",6,2013
5,"CABINZA",8,2014
5,"CABINZA",1,2015
5,"CABINZA",1,2019
5,"CABRILLA COMUN",12,2012
5,"CABRILLA COMUN",9,2013
5,"CABALLA",23,2016
5,"CABRILLA COMUN",4,2015
5,"CABALLA",40,2018
5,"CABALLA",10,2019
5,"CABALLA",9,2020
5,"CONGRIO NEGRO",1,2017
5,"CORVINA",25,2012
5,"CORVINA",29,2013
5,"CORVINA",15,2014
5,"CORVINA",10,2015
5,"CORVINA",11,2016
5,"CORVINA",18,2017
5,"CORVINA",22,2018
5,"CABRILLA COMUN",4,2014
5,"VIDRIOLA, PALOMETA, DORADO O TOREMO",169,2015
5,"VIDRIOLA, PALOMETA, DORADO O TOREMO",74,2016
5,"VIDRIOLA, PALOMETA, DORADO O TOREMO",27,2017
5,"RONCACHO",71,2012
5,"RONCACHO",28,2013
5,"RONCACHO",110,2014
5,"RONCACHO",35,2015
5,"RONCACHO",92,2016
5,"RONCACHO",73,2017
5,"RONCACHO",151,2018
5,"RONCACHO",12,2019
5,"RONCACHO",2,2020
5,"RONCACHO, POCHA O CORVINILLA",14,2021
5,"SARDINA ESPAÑOLA",2,2012
5,"SARDINA ESPAÑOLA",3,2013
5,"SARGO",11,2012
5,"SARGO",13,2013
5,"SARGO",9,2014
5,"SARGO",2,2015
5,"SARGO",6,2016
5,"SARGO",6,2017
5,"SARGO",4,2019
5,"SARGO",1,2020
5,"SARGO",1,2021
5,"TIBURON O MARRAJO",33,2012
5,"TIBURON O MARRAJO",25,2013
5,"TIBURON O MARRAJO DENTUDO",17,2014
5,"TIBURON O MARRAJO DENTUDO",25,2015
5,"TIBURON O MARRAJO DENTUDO",22,2016
5,"TIBURON O MARRAJO DENTUDO",8,2017
5,"TIBURON O MARRAJO DENTUDO",19,2018
5,"TIBURON O MARRAJO DENTUDO",10,2019
5,"TIBURON O MARRAJO DENTUDO",5,2020
5,"TIBURON O MARRAJO DENTUDO",4,2021
5,"TIBURON SARDINERO",2,2016
5,"TOLLO",1,2012
5,"TOLLO",2,2015
5,"TOLLO",1,2017
5,"TOLLO",1,2019
5,"VIDRIOLA, PALOMETA, DORADO O TOREMO",148,2012
5,"VIDRIOLA, PALOMETA, DORADO O TOREMO",244,2014
5,"BONITO",8,2012
5,"BONITO",2,2013
5,"BONITO",5,2015
5,"BONITO",68,2016
5,"BONITO",22,2017
5,"BONITO",41,2018
5,"BONITO",23,2019
5,"LANGOSTINO ENANO",273,2018
5,"LANGOSTINO ENANO",157,2019
5,"LANGOSTINO ENANO",3,2021
5,"LAPA NEGRA",11,2012
5,"LAPA NEGRA",20,2013
5,"LAPA NEGRA",18,2014
5,"LAPA NEGRA",17,2015
5,"LAPA NEGRA",11,2016
5,"LAPA NEGRA",7,2017
5,"LAPA NEGRA",5,2018
5,"LAPA NEGRA",4,2019
5,"LAPA NEGRA",1,2020
5,"LENGUADO",2,2016
5,"LENGUADO DE OJOS CHICOS",1,2019
5,"LISA",4,2012
5,"LISA",7,2013
5,"LISA",1,2014
5,"LISA",3,2015
5,"LISA",6,2016
5,"LISA",4,2017
5,"LISA",1,2018
5,"CABRILLA COMUN",1,2016
5,"CABRILLA COMUN",2,2017
5,"CABRILLA COMUN",1,2019
5,"CARACOL LOCATE",9,2012
5,"CARACOL LOCATE",13,2013
5,"CARACOL LOCATE",27,2014
5,"CARACOL LOCATE",16,2015
5,"CARACOL LOCATE",6,2016
5,"CARACOL LOCATE",3,2017
5,"CARACOL LOCATE",9,2018
5,"CARACOL LOCATE",6,2019
5,"CARACOL LOCATE",7,2020
5,"CHOCHA",1,2014
5,"CHOLGA",38,2012
5,"CHOLGA",52,2013
5,"CHOLGA",49,2014
5,"CHOLGA",44,2015
5,"CHOLGA",17,2016
5,"CHOLGA",3,2017
5,"CHOLGA",25,2018
5,"CHOLGA",17,2019
5,"CHOLGA",9,2020
5,"CHOLGA",4,2021
5,"CHORITO",1,2012
5,"CHORITO",9,2014
5,"CHORITO",31,2015
5,"CHORITO",7,2016
5,"CHORO",10,2012
5,"CHORO",11,2013
5,"CHORO",17,2014
5,"CHORO",6,2015
5,"CHORO",2,2016
5,"CHORO",12,2017
5,"CHORO",8,2018
5,"CHORO",3,2019
5,"CHORO",1,2020
5,"COJINOBA DEL NORTE",30,2012
5,"COJINOBA DEL NORTE",30,2013
5,"COJINOBA DEL NORTE / PIAFRI",4,2014
5,"COJINOBA DEL NORTE / PIAFRI",5,2015
5,"COJINOBA DEL NORTE / PIAFRI",1,2016
5,"COJINOBA DEL NORTE / PIAFRI",2,2017
5,"CONGRIO NEGRO",3,2012
5,"PULPO",23,2013
5,"PULPO DEL NORTE",12,2014
5,"PULPO DEL NORTE",21,2015
5,"PULPO DEL NORTE",19,2016
5,"PULPO DEL NORTE",14,2017
5,"PULPO DEL NORTE",22,2018
5,"PULPO DEL NORTE",17,2019
5,"PULPO DEL NORTE",18,2020
5,"PULPO DEL NORTE",20,2021
5,"CORVINA",18,2019
5,"CORVINA",5,2020
5,"CORVINA",11,2021
5,"CRUSTACEO NO CLASIFICADO",7,2013
5,"CULENGUE",1,2017
5,"DORADO DE ALTURA",175,2013
5,"DORADO DE ALTURA / MAHI MAHI",18,2018
5,"DORADO DE ALTURA / MAHI MAHI",53,2019
5,"DORADO DE ALTURA / MAHI MAHI",48,2020
5,"DORADO DE ALTURA / MAHI MAHI",15,2021
5,"ERIZO",54,2012
5,"ERIZO",26,2013
5,"ERIZO",34,2014
5,"ERIZO",42,2015
5,"ERIZO",9,2016
5,"ERIZO",15,2017
5,"ERIZO",24,2018
5,"ERIZO",122,2019
5,"ERIZO",173,2020
5,"ERIZO",39,2021
5,"JAIBA MARMOLA",1,2014
5,"JAIBA PELUDA O PACHONA",8,2012
5,"JAIBA PELUDA O PACHONA",8,2013
5,"JAIBA PELUDA O PACHONA",7,2014
5,"JAIBA PELUDA O PACHONA",8,2015
5,"JAIBA PELUDA O PACHONA",1,2016
5,"JAIBA PELUDA O PACHONA",1,2020
5,"JIBIA O CALAMAR ROJO",5,2013
5,"JIBIA O CALAMAR ROJO",5,2015
5,"JIBIA O CALAMAR ROJO",1,2017
5,"JIBIA O CALAMAR ROJO",3,2018
5,"JUREL",8,2012
5,"JUREL",7,2013
5,"JUREL",158,2014
5,"JUREL",1,2015
5,"JUREL",8,2016
