goal,dimension,region_id,score
MAR,trend,32,
MAR,trend,33,-0.42
MAR,trend,34,
MAR,trend,35,0.45
MAR,trend,36,
MAR,trend,37,
MAR,trend,38,1
MAR,trend,39,0.32
MAR,trend,40,
MAR,trend,41,
MAR,trend,42,
MAR,trend,43,-0.94
MAR,trend,44,
MAR,trend,45,0.08
MAR,trend,46,
MAR,trend,47,0.25
MAR,trend,48,
MAR,trend,49,
MAR,trend,50,
MAR,trend,51,
MAR,trend,52,
MAR,trend,53,
MAR,trend,54,
MAR,trend,55,
MAR,trend,56,-0.45
MAR,trend,57,1
MAR,trend,58,
MAR,trend,59,1
MAR,trend,60,
MAR,trend,61,
MAR,trend,62,
MAR,trend,63,
MAR,trend,64,
MAR,trend,65,
MAR,trend,66,1
MAR,trend,67,1
MAR,trend,68,
MAR,trend,69,1
MAR,trend,70,-0.37
MAR,trend,71,0.66
MAR,trend,72,0.78
MAR,trend,73,0.62
MAR,trend,74,0.75
MAR,trend,75,0.21
MAR,trend,76,-0.64
MAR,trend,77,-0.42
MAR,trend,78,0.02
MAR,trend,79,
MAR,trend,80,
MAR,trend,81,1
MAR,trend,82,1
MAR,trend,83,
MAR,trend,84,
MAR,trend,85,-0.14
MAR,trend,86,
MAR,trend,87,
MAR,trend,88,
MAR,trend,89,1
MAR,trend,90,
MAR,trend,91,
MAR,trend,92,
MAR,trend,93,
MAR,trend,94,-0.37
MAR,trend,95,-0.36
MAR,trend,96,
MAR,trend,97,
MAR,trend,98,
MAR,trend,99,0.84
MAR,trend,100,
MAR,trend,101,
MAR,trend,102,
MAR,trend,103,
NP,future,0,29.79
NP,future,1,89.51
NP,future,2,57.46
NP,future,3,22.59
NP,future,4,13
NP,future,5,45.87
NP,future,6,18.12
NP,future,7,
NP,future,8,28.87
NP,future,9,8.84
NP,future,10,62.08
NP,future,11,85.76
NP,future,12,
NP,future,13,
NP,future,14,
NP,future,15,100
NP,future,16,95.62
NP,future,17,61.25
NP,future,18,25.44
NP,future,19,48.66
NP,future,20,
NP,future,21,
NP,future,22,
NP,future,23,
NP,future,24,28.16
NP,future,25,
NP,future,26,7.74
NP,future,27,63.88
NP,future,28,11.22
NP,future,29,47.74
NP,future,30,100
NP,future,31,1.82
NP,future,32,
NP,future,33,16.12
NP,future,34,100
NP,future,35,13.21
NP,future,36,51.95
NP,future,37,
NP,future,38,
NP,future,39,14.47
NP,future,40,
NP,future,41,49.52
NP,future,42,48.86
NP,future,43,22.73
NP,future,44,100
NP,future,45,48.42
NP,future,46,
NP,future,47,
NP,future,48,
NP,future,49,6.71
NP,future,50,2.15
NP,future,51,
NP,future,52,
NP,future,53,
NP,future,54,50.5
NP,future,55,4.73
NP,future,56,
NP,future,57,
NP,future,58,22.33
NP,future,59,
NP,future,60,
NP,future,61,77.55
NP,future,62,100
NP,future,63,10.4
NP,future,64,0.05
NP,future,65,
NP,future,66,2.03
NP,future,67,
NP,future,68,
NP,future,69,100
NP,future,70,7.23
NP,future,71,
NP,future,72,1.23
NP,future,73,
NP,future,74,
NP,future,75,100
NP,future,76,4.41
NP,future,77,
NP,future,78,
NP,future,79,67.01
NP,future,80,
NP,future,81,
NP,future,82,
NP,future,83,100
NP,future,84,
NP,future,85,54.88
NP,future,86,
NP,future,87,
NP,future,88,4.15
NP,future,89,49.39
NP,future,90,
NP,future,91,
NP,future,92,19.68
NP,future,93,95.55
NP,future,94,
NP,future,95,17.71
NP,future,96,
NP,future,97,
NP,future,98,
NP,future,99,26.45
NP,future,100,100
NP,future,101,1.34
NP,future,102,
NP,future,103,
NP,pressures,1,32.89
NP,pressures,2,21.97
NP,pressures,3,53.43
NP,pressures,4,34.15
NP,pressures,5,71.1
NP,pressures,6,48.22
NP,pressures,7,
NP,pressures,8,39.33
NP,pressures,9,53.81
NP,pressures,10,46.23
NP,pressures,11,41.81
NP,pressures,12,
NP,pressures,13,38.01
NP,pressures,14,36.06
NP,pressures,15,31.01
NP,pressures,16,38.14
NP,pressures,17,33.51
NP,pressures,18,53.35
NP,pressures,19,42.55
NP,pressures,20,35.12
NP,pressures,21,
NP,pressures,22,50.1
NP,pressures,23,
NP,pressures,24,51.99
NP,pressures,25,38.43
NP,pressures,26,30.24
NP,pressures,27,61.46
NP,pressures,28,57.09
NP,pressures,29,64.75
NP,pressures,30,44.41
NP,pressures,31,32.3
NP,pressures,32,
NP,pressures,33,41.1
NP,pressures,34,34.72
NP,pressures,35,33.35
NP,pressures,36,51.09
NP,pressures,37,
NP,pressures,38,
NP,pressures,39,37.73
NP,pressures,40,34.71
NP,pressures,41,45.83
NP,pressures,42,51.63
NP,pressures,43,61.81
NP,pressures,44,49.92
NP,pressures,45,38.63
NP,pressures,46,61.52
NP,pressures,47,
NP,pressures,48,
NP,pressures,49,33.74
NP,pressures,50,41.18
NP,pressures,51,50.92
NP,pressures,52,
NP,pressures,53,
NP,pressures,54,45.13
NP,pressures,55,37.88
NP,pressures,56,41.39
NP,pressures,57,33.34
NP,pressures,58,56.61
NP,pressures,59,
NP,pressures,60,47.03
NP,pressures,61,49.36
NP,pressures,62,36.17
NP,pressures,63,49.39
NP,pressures,64,39.23
NP,pressures,65,37.11
NP,pressures,66,52.44
NP,pressures,67,45.72
NP,pressures,68,
NP,pressures,69,36.66
NP,pressures,70,49.26
NP,pressures,71,
NP,pressures,72,48.44
NP,pressures,73,
NP,pressures,74,32.4
NP,pressures,75,34.01
NP,pressures,76,35.06
NP,pressures,77,
NP,pressures,78,35.31
NP,pressures,79,37.13
NP,pressures,80,32.58
NP,pressures,81,
NP,pressures,82,
NP,pressures,83,46.14
NP,pressures,84,
NP,pressures,85,37.08
NP,pressures,86,38.91
NP,pressures,87,
NP,pressures,88,60.14
NP,pressures,89,47.62
NP,pressures,90,
NP,pressures,91,
NP,pressures,92,30.79
NP,pressures,93,45.62
NP,pressures,94,
NP,pressures,95,34.17
NP,pressures,96,
NP,pressures,97,
NP,pressures,98,
NP,pressures,99,53.81
NP,pressures,100,42.82
NP,pressures,101,38.8
NP,pressures,102,
NP,pressures,103,36.57
NP,resilience,1,34.9
NP,resilience,2,51.69
NP,resilience,3,21.72
NP,resilience,4,40.67
NP,resilience,5,26.67
NP,resilience,6,22.59
NP,resilience,7,
NP,resilience,8,30.84
NP,resilience,9,20.54
NP,resilience,10,27.81
NP,resilience,11,31.82
NP,resilience,12,
NP,resilience,13,32
NP,resilience,14,34.89
NP,resilience,15,59.9
NP,resilience,16,26.77
NP,resilience,17,27.46
NP,resilience,18,20.51
NP,resilience,19,28.01
NP,resilience,20,26.69
NP,resilience,21,
NP,resilience,22,27.21
NP,resilience,23,
NP,resilience,24,33.42
NP,resilience,25,34.21
NP,resilience,26,60.07
NP,resilience,27,19.76
NP,resilience,28,30.98
NP,resilience,29,27.17
NP,resilience,30,33.9
NP,resilience,31,32.89
NP,resilience,32,
NP,resilience,33,27.34
NP,resilience,34,34.2
NP,resilience,35,36.45
NP,resilience,36,19.78
NP,resilience,37,
NP,resilience,38,
NP,resilience,39,26.68
NP,resilience,40,40.17
NP,resilience,41,18.17
NP,resilience,42,20.14
NP,resilience,43,19.71
NP,resilience,44,31.14
NP,resilience,45,34.9
NP,resilience,46,30.4
NP,resilience,47,
NP,resilience,48,
NP,resilience,49,40.67
NP,resilience,50,28
NP,resilience,51,28.75
NP,resilience,52,
NP,resilience,53,
NP,resilience,54,31.12
NP,resilience,55,38.6
NP,resilience,56,34.59
NP,resilience,57,25.96
NP,resilience,58,17.78
NP,resilience,59,
NP,resilience,60,29.2
NP,resilience,61,30.43
NP,resilience,62,34.2
NP,resilience,63,28.75
NP,resilience,64,28.01
NP,resilience,65,40.68
NP,resilience,66,28.75
NP,resilience,67,15.38
NP,resilience,68,
NP,resilience,69,34.91
NP,resilience,70,28.58
NP,resilience,71,
NP,resilience,72,15.39
NP,resilience,73,
NP,resilience,74,27.48
NP,resilience,75,26.65
NP,resilience,76,27.35
NP,resilience,77,
NP,resilience,78,27.57
NP,resilience,79,34.9
NP,resilience,80,27.34
NP,resilience,81,
NP,resilience,82,
NP,resilience,83,31.6
NP,resilience,84,
NP,resilience,85,20.74
NP,resilience,86,39.97
NP,resilience,87,
NP,resilience,88,32.66
NP,resilience,89,19.99
NP,resilience,90,
NP,resilience,91,
NP,resilience,92,40.05
NP,resilience,93,22.14
NP,resilience,94,
NP,resilience,95,39.99
NP,resilience,96,
NP,resilience,97,
NP,resilience,98,
NP,resilience,99,29.73
NP,resilience,100,34.2
NP,resilience,101,28.02
NP,resilience,102,
NP,resilience,103,32.87
NP,score,0,30.41
NP,score,1,79.32
NP,score,2,52.77
NP,score,3,32.72
NP,score,4,14.21
NP,score,5,37.99
NP,score,6,17.74
NP,score,7,
NP,score,8,23.23
NP,score,9,14.99
NP,score,10,55.68
NP,score,11,81.09
NP,score,12,
NP,score,13,
NP,score,14,
NP,score,15,87.64
NP,score,16,79.06
NP,score,17,61.88
NP,score,18,36.25
NP,score,19,39.33
NP,score,20,
NP,score,21,
NP,score,22,
NP,score,23,
NP,score,24,29.08
NP,score,25,
NP,score,26,11.68
NP,score,27,61.94
NP,score,28,18.73
NP,score,29,39.31
NP,score,30,81.25
NP,score,31,3.13
NP,score,32,
NP,score,33,21.7
NP,score,34,87.21
NP,score,35,22.13
NP,score,36,55.98
NP,score,37,
NP,score,38,
NP,score,39,25.09
NP,score,40,
NP,score,41,54.76
NP,score,42,54.43
NP,score,43,20.95
NP,score,44,95
NP,score,45,54.97
NP,score,46,
NP,score,47,
NP,score,48,
NP,score,49,6.77
NP,score,50,4.82
NP,score,51,
NP,score,52,
NP,score,53,
NP,score,54,57.24
NP,score,55,5.58
NP,score,56,
NP,score,57,
NP,score,58,19.36
NP,score,59,
NP,score,60,
NP,score,61,80.57
NP,score,62,95
NP,score,63,12.23
NP,score,64,0.12
NP,score,65,
NP,score,66,5.06
NP,score,67,
NP,score,68,
NP,score,69,85.95
NP,score,70,8.58
NP,score,71,
NP,score,72,3.41
NP,score,73,
NP,score,74,
NP,score,75,81.25
NP,score,76,9.44
NP,score,77,
NP,score,78,
NP,score,79,71.92
NP,score,80,
NP,score,81,
NP,score,82,
NP,score,83,95
NP,score,84,
NP,score,85,55.27
NP,score,86,
NP,score,87,
NP,score,88,6.73
NP,score,89,54.41
NP,score,90,
NP,score,91,
NP,score,92,15.73
NP,score,93,77.78
NP,score,94,
NP,score,95,18.75
NP,score,96,
NP,score,97,
NP,score,98,
NP,score,99,21.54
NP,score,100,95
NP,score,101,2.59
NP,score,102,
NP,score,103,
NP,status,0,31.03
NP,status,1,69.13
NP,status,2,48.09
NP,status,3,42.86
NP,status,4,15.42
NP,status,5,30.11
NP,status,6,17.37
NP,status,7,
NP,status,8,17.58
NP,status,9,21.14
NP,status,10,49.29
NP,status,11,76.42
NP,status,12,
NP,status,13,
NP,status,14,
NP,status,15,75.29
NP,status,16,62.5
NP,status,17,62.5
NP,status,18,47.07
NP,status,19,30
NP,status,20,
NP,status,21,
NP,status,22,
NP,status,23,
NP,status,24,30
NP,status,25,
NP,status,26,15.62
NP,status,27,60
NP,status,28,26.23
NP,status,29,30.88
NP,status,30,62.5
NP,status,31,4.44
NP,status,32,
NP,status,33,27.28
NP,status,34,74.42
NP,status,35,31.04
NP,status,36,60
NP,status,37,
NP,status,38,
NP,status,39,35.71
NP,status,40,
NP,status,41,60
NP,status,42,60
NP,status,43,19.18
NP,status,44,90
NP,status,45,61.53
NP,status,46,
NP,status,47,
NP,status,48,
NP,status,49,6.82
NP,status,50,7.5
NP,status,51,
NP,status,52,
NP,status,53,
NP,status,54,63.99
NP,status,55,6.43
NP,status,56,
NP,status,57,
NP,status,58,16.39
NP,status,59,
NP,status,60,
NP,status,61,83.59
NP,status,62,90
NP,status,63,14.06
NP,status,64,0.18
NP,status,65,
NP,status,66,8.08
NP,status,67,
NP,status,68,
NP,status,69,71.9
NP,status,70,9.92
NP,status,71,
NP,status,72,5.58
NP,status,73,
NP,status,74,
NP,status,75,62.5
NP,status,76,14.47
NP,status,77,
NP,status,78,
NP,status,79,76.84
NP,status,80,
NP,status,81,
NP,status,82,
NP,status,83,90
NP,status,84,
NP,status,85,55.66
NP,status,86,
NP,status,87,
NP,status,88,9.32
NP,status,89,59.43
NP,status,90,
NP,status,91,
NP,status,92,11.79
NP,status,93,60
NP,status,94,
NP,status,95,19.8
NP,status,96,
NP,status,97,
NP,status,98,
NP,status,99,16.63
NP,status,100,90
NP,status,101,3.85
NP,status,102,
NP,status,103,
NP,trend,1,0.44
NP,trend,2,0.29
NP,trend,3,-0.55
NP,trend,4,-0.23
NP,trend,5,1
NP,trend,6,0.19
NP,trend,7,
NP,trend,8,1
NP,trend,9,-0.7
NP,trend,10,0.48
NP,trend,11,0.23
NP,trend,12,
NP,trend,13,
NP,trend,14,
NP,trend,15,1
NP,trend,16,0.85
NP,trend,17,
NP,trend,18,-0.52
NP,trend,19,1
NP,trend,20,-0.52
NP,trend,21,
NP,trend,22,
NP,trend,23,
NP,trend,24,
NP,trend,25,
NP,trend,26,-0.75
NP,trend,27,0.3
NP,trend,28,-0.73
NP,trend,29,1
NP,trend,30,1
NP,trend,31,-0.88
NP,trend,32,
NP,trend,33,-0.54
NP,trend,34,0.94
NP,trend,35,-0.86
NP,trend,36,-0.05
NP,trend,37,
NP,trend,38,
NP,trend,39,-0.83
NP,trend,40,
NP,trend,41,-0.12
NP,trend,42,-0.12
NP,trend,43,0.48
NP,trend,44,0.34
NP,trend,45,-0.3
NP,trend,46,1
NP,trend,47,
NP,trend,48,
NP,trend,49,-0.02
NP,trend,50,-1
NP,trend,51,
NP,trend,52,
NP,trend,53,
NP,trend,54,-0.25
NP,trend,55,-0.39
NP,trend,56,
NP,trend,57,1
NP,trend,58,0.73
NP,trend,59,
NP,trend,60,1
NP,trend,61,-0.01
NP,trend,62,1
NP,trend,63,-0.29
NP,trend,64,-1
NP,trend,65,
NP,trend,66,-1
NP,trend,67,
NP,trend,68,
NP,trend,69,0.87
NP,trend,70,-0.3
NP,trend,71,
NP,trend,72,-1
NP,trend,73,
NP,trend,74,1
NP,trend,75,0.98
NP,trend,76,-1
NP,trend,77,
NP,trend,78,-1
NP,trend,79,-0.18
NP,trend,80,
NP,trend,81,
NP,trend,82,
NP,trend,83,1
NP,trend,84,
NP,trend,85,0.06
NP,trend,86,
NP,trend,87,
NP,trend,88,-0.69
NP,trend,89,-0.12
NP,trend,90,
NP,trend,91,
NP,trend,92,1
NP,trend,93,1
NP,trend,94,
NP,trend,95,-0.16
NP,trend,96,
NP,trend,97,
NP,trend,98,
NP,trend,99,1
NP,trend,100,1
NP,trend,101,-0.92
NP,trend,102,
NP,trend,103,1
SP,future,0,58.01
SP,future,1,47.5
SP,future,2,82.84
SP,future,3,47.36
SP,future,4,64.46
SP,future,5,43.35
SP,future,6,53.23
SP,future,7,70.71
SP,future,8,38.44
SP,future,9,51.36
SP,future,10,35.42
SP,future,11,40.11
SP,future,12,70.45
SP,future,13,64.36
SP,future,14,39.96
SP,future,15,76.31
SP,future,16,80.48
SP,future,17,55.75
SP,future,18,60.14
SP,future,19,51.26
SP,future,20,72.17
SP,future,21,57.33
SP,future,22,40.31
SP,future,23,37.84
SP,future,24,55.23
SP,future,25,64.84
SP,future,26,49.38
SP,future,27,44.92
SP,future,28,43.64
SP,future,29,34.24
SP,future,30,69.89
SP,future,31,75.99
SP,future,32,73.67
SP,future,33,74.1
SP,future,34,43.36
SP,future,35,42.55
SP,future,36,64.88
SP,future,37,31.26
SP,future,38,33.86
SP,future,39,69.47
SP,future,40,60.32
SP,future,41,45.42
SP,future,42,60.17
SP,future,43,39.86
SP,future,44,55.01
SP,future,45,60.66
SP,future,46,59.16
SP,future,47,66.24
SP,future,48,38.7
SP,future,49,75.58
SP,future,50,54.29
SP,future,51,62.57
SP,future,52,31.44
SP,future,53,47.76
SP,future,54,49.46
SP,future,55,38.47
SP,future,56,79.73
SP,future,57,51.35
SP,future,58,52.65
SP,future,59,50.91
SP,future,60,57.27
SP,future,61,44.29
SP,future,62,55.52
SP,future,63,35.74
SP,future,64,48.08
SP,future,65,48.34
SP,future,66,42.04
SP,future,67,29.36
SP,future,68,67.4
SP,future,69,39.72
SP,future,70,42.23
SP,future,71,63.2
SP,future,72,69.13
SP,future,73,83.33
SP,future,74,51.11
SP,future,75,80.86
SP,future,76,65.56
SP,future,77,82.27
SP,future,78,80.96
SP,future,79,65.83
SP,future,80,49.41
SP,future,81,68.81
SP,future,82,69.06
SP,future,83,45.41
SP,future,84,32.58
SP,future,85,32.01
SP,future,86,31.88
SP,future,87,72.29
SP,future,88,50.98
SP,future,89,53.4
SP,future,90,60.34
SP,future,91,72.92
SP,future,92,77.69
SP,future,93,39.09
SP,future,94,76.46
SP,future,95,45.5
SP,future,96,56.14
SP,future,97,64.27
SP,future,98,55.11
SP,future,99,66.49
SP,future,100,65.09
SP,future,101,63.19
SP,future,102,30.17
SP,future,103,44.57
SP,pressures,1,
SP,pressures,2,
SP,pressures,3,
SP,pressures,4,
SP,pressures,5,
SP,pressures,6,
SP,pressures,7,
SP,pressures,8,
SP,pressures,9,
SP,pressures,10,
SP,pressures,11,
SP,pressures,12,
SP,pressures,13,
SP,pressures,14,
SP,pressures,15,
SP,pressures,16,
SP,pressures,17,
SP,pressures,18,
SP,pressures,19,
SP,pressures,20,
SP,pressures,21,
SP,pressures,22,
SP,pressures,23,
SP,pressures,24,
SP,pressures,25,
SP,pressures,26,
SP,pressures,27,
SP,pressures,28,
SP,pressures,29,
SP,pressures,30,
SP,pressures,31,
SP,pressures,32,
SP,pressures,33,
SP,pressures,34,
SP,pressures,35,
SP,pressures,36,
SP,pressures,37,
SP,pressures,38,
SP,pressures,39,
SP,pressures,40,
SP,pressures,41,
SP,pressures,42,
SP,pressures,43,
SP,pressures,44,
SP,pressures,45,
SP,pressures,46,
SP,pressures,47,
SP,pressures,48,
SP,pressures,49,
SP,pressures,50,
SP,pressures,51,
SP,pressures,52,
SP,pressures,53,
SP,pressures,54,
SP,pressures,55,
SP,pressures,56,
SP,pressures,57,
SP,pressures,58,
SP,pressures,59,
SP,pressures,60,
SP,pressures,61,
SP,pressures,62,
SP,pressures,63,
SP,pressures,64,
SP,pressures,65,
SP,pressures,66,
SP,pressures,67,
SP,pressures,68,
SP,pressures,69,
SP,pressures,70,
SP,pressures,71,
SP,pressures,72,
SP,pressures,73,
SP,pressures,74,
SP,pressures,75,
SP,pressures,76,
SP,pressures,77,
SP,pressures,78,
SP,pressures,79,
SP,pressures,80,
SP,pressures,81,
SP,pressures,82,
SP,pressures,83,
SP,pressures,84,
SP,pressures,85,
SP,pressures,86,
SP,pressures,87,
SP,pressures,88,
SP,pressures,89,
SP,pressures,90,
SP,pressures,91,
SP,pressures,92,
SP,pressures,93,
SP,pressures,94,
SP,pressures,95,
SP,pressures,96,
SP,pressures,97,
SP,pressures,98,
SP,pressures,99,
SP,pressures,100,
SP,pressures,101,
SP,pressures,102,
SP,pressures,103,
SP,resilience,1,
SP,resilience,2,
SP,resilience,3,
SP,resilience,4,
SP,resilience,5,
SP,resilience,6,
SP,resilience,7,
SP,resilience,8,
SP,resilience,9,
SP,resilience,10,
SP,resilience,11,
SP,resilience,12,
SP,resilience,13,
SP,resilience,14,
SP,resilience,15,
SP,resilience,16,
SP,resilience,17,
SP,resilience,18,
SP,resilience,19,
SP,resilience,20,
SP,resilience,21,
SP,resilience,22,
SP,resilience,23,
SP,resilience,24,
SP,resilience,25,
SP,resilience,26,
SP,resilience,27,
SP,resilience,28,
SP,resilience,29,
SP,resilience,30,
SP,resilience,31,
SP,resilience,32,
SP,resilience,33,
SP,resilience,34,
SP,resilience,35,
SP,resilience,36,
SP,resilience,37,
SP,resilience,38,
SP,resilience,39,
SP,resilience,40,
SP,resilience,41,
SP,resilience,42,
SP,resilience,43,
SP,resilience,44,
SP,resilience,45,
SP,resilience,46,
SP,resilience,47,
SP,resilience,48,
SP,resilience,49,
SP,resilience,50,
SP,resilience,51,
SP,resilience,52,
SP,resilience,53,
SP,resilience,54,
SP,resilience,55,
SP,resilience,56,
SP,resilience,57,
SP,resilience,58,
SP,resilience,59,
SP,resilience,60,
SP,resilience,61,
SP,resilience,62,
SP,resilience,63,
SP,resilience,64,
SP,resilience,65,
SP,resilience,66,
SP,resilience,67,
SP,resilience,68,
SP,resilience,69,
SP,resilience,70,
SP,resilience,71,
SP,resilience,72,
SP,resilience,73,
SP,resilience,74,
SP,resilience,75,
SP,resilience,76,
SP,resilience,77,
SP,resilience,78,
SP,resilience,79,
SP,resilience,80,
SP,resilience,81,
SP,resilience,82,
SP,resilience,83,
SP,resilience,84,
SP,resilience,85,
SP,resilience,86,
SP,resilience,87,
SP,resilience,88,
SP,resilience,89,
SP,resilience,90,
SP,resilience,91,
SP,resilience,92,
SP,resilience,93,
SP,resilience,94,
SP,resilience,95,
SP,resilience,96,
SP,resilience,97,
SP,resilience,98,
SP,resilience,99,
SP,resilience,100,
SP,resilience,101,
SP,resilience,102,
SP,resilience,103,
SP,score,0,61.1
SP,score,1,50.44
SP,score,2,76.76
SP,score,3,52.6
SP,score,4,68.07
SP,score,5,48.89
SP,score,6,58.77
SP,score,7,72.65
SP,score,8,41.17
SP,score,9,56.59
SP,score,10,40.63
SP,score,11,44.13
SP,score,12,75.38
SP,score,13,68.18
SP,score,14,43.78
SP,score,15,79.63
SP,score,16,85.88
SP,score,17,58.05
SP,score,18,64.51
SP,score,19,55.36
SP,score,20,68.77
SP,score,21,62.7
SP,score,22,44.88
SP,score,23,42
SP,score,24,63.66
SP,score,25,70.22
SP,score,26,52.43
SP,score,27,53.07
SP,score,28,47.99
SP,score,29,38.57
SP,score,30,71.84
SP,score,31,72.11
SP,score,32,77.92
SP,score,33,70.97
SP,score,34,46.75
SP,score,35,45.97
SP,score,36,69.72
SP,score,37,32.22
SP,score,38,38.07
SP,score,39,69.78
SP,score,40,63.59
SP,score,41,50.68
SP,score,42,66.24
SP,score,43,45.14
SP,score,44,58.53
SP,score,45,62.71
SP,score,46,63.95
SP,score,47,71.69
SP,score,48,45.85
SP,score,49,71.31
SP,score,50,57.58
SP,score,51,67.39
SP,score,52,33.88
SP,score,53,53.03
SP,score,54,53.11
SP,score,55,41.35
SP,score,56,85.14
SP,score,57,56.13
SP,score,58,58.45
SP,score,59,57.77
SP,score,60,62.71
SP,score,61,47.85
SP,score,62,57.97
SP,score,63,41.62
SP,score,64,52.24
SP,score,65,51.58
SP,score,66,46.4
SP,score,67,34.65
SP,score,68,65.88
SP,score,69,43.58
SP,score,70,46.8
SP,score,71,66.94
SP,score,72,66.54
SP,score,73,78.93
SP,score,74,55.24
SP,score,75,76.67
SP,score,76,62.61
SP,score,77,78.5
SP,score,78,79.47
SP,score,79,69.87
SP,score,80,53.63
SP,score,81,67.61
SP,score,82,72.44
SP,score,83,49.33
SP,score,84,37.87
SP,score,85,36.63
SP,score,86,36.56
SP,score,87,76.59
SP,score,88,55.18
SP,score,89,57.53
SP,score,90,65.78
SP,score,91,70.75
SP,score,92,81.12
SP,score,93,43.31
SP,score,94,82.26
SP,score,95,48.02
SP,score,96,58.37
SP,score,97,67.49
SP,score,98,61.71
SP,score,99,71.53
SP,score,100,69.83
SP,score,101,66.68
SP,score,102,33.97
SP,score,103,48.07
SP,status,0,64.2
SP,status,1,53.38
SP,status,2,70.68
SP,status,3,57.84
SP,status,4,71.69
SP,status,5,54.43
SP,status,6,64.32
SP,status,7,74.58
SP,status,8,43.91
SP,status,9,61.82
SP,status,10,45.83
SP,status,11,48.16
SP,status,12,80.31
SP,status,13,71.99
SP,status,14,47.6
SP,status,15,82.94
SP,status,16,91.29
SP,status,17,60.34
SP,status,18,68.88
SP,status,19,59.46
SP,status,20,65.37
SP,status,21,68.07
SP,status,22,49.45
SP,status,23,46.16
SP,status,24,72.1
SP,status,25,75.61
SP,status,26,55.47
SP,status,27,61.22
SP,status,28,52.33
SP,status,29,42.9
SP,status,30,73.8
SP,status,31,68.23
SP,status,32,82.16
SP,status,33,67.83
SP,status,34,50.14
SP,status,35,49.38
SP,status,36,74.55
SP,status,37,33.19
SP,status,38,42.29
SP,status,39,70.1
SP,status,40,66.85
SP,status,41,55.94
SP,status,42,72.31
SP,status,43,50.42
SP,status,44,62.06
SP,status,45,64.76
SP,status,46,68.74
SP,status,47,77.15
SP,status,48,52.99
SP,status,49,67.04
SP,status,50,60.88
SP,status,51,72.21
SP,status,52,36.31
SP,status,53,58.29
SP,status,54,56.76
SP,status,55,44.23
SP,status,56,90.56
SP,status,57,60.9
SP,status,58,64.25
SP,status,59,64.62
SP,status,60,68.15
SP,status,61,51.42
SP,status,62,60.42
SP,status,63,47.5
SP,status,64,56.4
SP,status,65,54.81
SP,status,66,50.75
SP,status,67,39.94
SP,status,68,64.36
SP,status,69,47.44
SP,status,70,51.38
SP,status,71,70.69
SP,status,72,63.96
SP,status,73,74.54
SP,status,74,59.38
SP,status,75,72.48
SP,status,76,59.66
SP,status,77,74.73
SP,status,78,77.98
SP,status,79,73.92
SP,status,80,57.86
SP,status,81,66.41
SP,status,82,75.81
SP,status,83,53.24
SP,status,84,43.15
SP,status,85,41.25
SP,status,86,41.25
SP,status,87,80.9
SP,status,88,59.38
SP,status,89,61.67
SP,status,90,71.22
SP,status,91,68.59
SP,status,92,84.55
SP,status,93,47.53
SP,status,94,88.06
SP,status,95,50.55
SP,status,96,60.6
SP,status,97,70.72
SP,status,98,68.31
SP,status,99,76.57
SP,status,100,74.56
SP,status,101,70.17
SP,status,102,37.77
SP,status,103,51.57
SP,trend,1,-0.07
SP,trend,2,0.39
SP,trend,3,-0.07
SP,trend,4,-0.07
SP,trend,5,-0.09
SP,trend,6,-0.07
SP,trend,7,0.15
SP,trend,8,0.4
SP,trend,9,-0.08
SP,trend,10,-0.08
SP,trend,11,-0.12
SP,trend,12,-0.15
SP,trend,13,-0.05
SP,trend,14,-0.09
SP,trend,15,-0.07
SP,trend,16,0.37
SP,trend,17,0.13
SP,trend,18,-0.04
SP,trend,19,-0.1
SP,trend,20,0.39
SP,trend,21,-0.08
SP,trend,22,0.18
SP,trend,23,-0.06
SP,trend,24,-0.13
SP,trend,25,-0.1
SP,trend,26,-0.07
SP,trend,27,-0.13
SP,trend,28,-0.08
SP,trend,29,-0.09
SP,trend,30,0.04
SP,trend,31,0.35
SP,trend,32,-0.1
SP,trend,33,0.37
SP,trend,34,-0.07
SP,trend,35,-0.07
SP,trend,36,-0.04
SP,trend,37,0
SP,trend,38,0.39
SP,trend,39,0.18
SP,trend,40,-0.08
SP,trend,41,-0.08
SP,trend,42,-0.1
SP,trend,43,-0.06
SP,trend,44,-0.08
SP,trend,45,0.06
SP,trend,46,-0.09
SP,trend,47,-0.12
SP,trend,48,-0.11
SP,trend,49,0.32
SP,trend,50,-0.1
SP,trend,51,-0.04
SP,trend,52,-0.12
SP,trend,53,-0.11
SP,trend,54,-0.09
SP,trend,55,-0.03
SP,trend,56,-0.12
SP,trend,57,-0.11
SP,trend,58,-0.09
SP,trend,59,-0.07
SP,trend,60,-0.1
SP,trend,61,-0.08
SP,trend,62,0.03
SP,trend,63,-0.14
SP,trend,64,-0.13
SP,trend,65,-0.09
SP,trend,66,-0.08
SP,trend,67,-0.1
SP,trend,68,0.44
SP,trend,69,-0.1
SP,trend,70,-0.03
SP,trend,71,0
SP,trend,72,0.45
SP,trend,73,0.38
SP,trend,74,-0.1
SP,trend,75,0.37
SP,trend,76,0.41
SP,trend,77,0.38
SP,trend,78,0.4
SP,trend,79,-0.08
SP,trend,80,-0.12
SP,trend,81,0.41
SP,trend,82,0
SP,trend,83,-0.06
SP,trend,84,-0.08
SP,trend,85,-0.1
SP,trend,86,-0.14
SP,trend,87,-0.09
